image_name,width,height,noise,epssqr,K,architecture,N,Nthreads,Ngpu,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
usi,500,300,04,0.000004,2,0,1,1,1,10, 17.9489, 0.0493994, 15.9645, 0, 0, 1, 2, 0.010432243347167969, 0.000659942626953125, 0.0018427371978759766, 0.00067448616027832031, 1.621246337890625e-05, 0, 0.00159454345703125, 0.0056443214416503906, 0.10087999246063588, 0.098084225731390695, 0.0027957667292451893, 2120, 2140, 12.3309, 1.3971, 3.93555, 1.41465, 2.17687, 0.000809431, 3.38163, 0.0242615, 
usi,250,150,04,0.010000,2,0,1,1,1,23, 103.381, 0.0210195, 87.6956, 0, 0, 1, 2, 0.0048992633819580078, 0.000240325927734375, 0.00090527534484863281, 0.00026226043701171875, 1.6450881958007812e-05, 2.384185791015625e-07, 0.00076889991760253906, 0.0027058124542236328, 0.10562094769251873, 0.10561342926553194, 7.5184269867409092e-06, 21447, 21480, 55.0055, 5.14875, 18.5686, 5.53749, 10.3499, 0.00803137, 15.3614, 0.0314376, 
usi,250,150,04,0.000002,2,0,1,1,1,10, 50.7743, 0.0129559, 33.726, 0, 0, 1, 2, 0.0047659873962402344, 0.00024294853210449219, 0.00089573860168457031, 0.00026655197143554688, 1.621246337890625e-05, 0, 0.00073027610778808594, 0.0026142597198486328, 0.090246516885728115, 0.083043211726292782, 0.0072033051594353418, 298, 318, 0.832123, 0.0746727, 0.289665, 0.0784094, 0.14982, 0.000123739, 0.230461, 0.0089705, 
usi,500,300,10,0.001000,2,0,1,1,1,14, 82.0308, 0.0580881, 81.7844, 0, 0, 1, 2, 0.010525941848754883, 0.00066328048706054688, 0.0018382072448730469, 0.00067162513732910156, 1.621246337890625e-05, 0, 0.0016090869903564453, 0.0057275295257568359, 0.18539067322632663, 0.18536202087150866, 2.8652354817986525e-05, 14010, 14034, 80.8665, 9.18535, 25.5981, 9.34388, 14.4182, 0.00550008, 22.2777, 0.0376801, 
usi,500,300,04,0.000008,2,0,1,1,1,10, 20.2157, 0.0475569, 19.9869, 0, 0, 1, 2, 0.010519981384277344, 0.00066876411437988281, 0.0018105506896972656, 0.00068020820617675781, 1.6450881958007812e-05, 0, 0.0016570091247558594, 0.0056869983673095703, 0.1023766688162039, 0.10073840423332842, 0.0016382645828754829, 3382, 3402, 19.5844, 2.24816, 6.20612, 2.25373, 3.32421, 0.0012815, 5.52609, 0.0247808, 
usi,1000,600,10,0.000100,2,0,1,1,1,15, 234.835, 0.247948, 233.434, 0, 0, 1, 2, 0.027775764465332031, 0.0020639896392822266, 0.0042340755462646484, 0.0020329952239990234, 1.6689300537109375e-05, 0, 0.0045189857482910156, 0.014909029006958008, 0.18537495662196296, 0.18528731188526287, 8.7644736700076163e-05, 15010, 15035, 231.747, 30.8035, 64.587, 30.2866, 37.7166, 0.0146277, 68.2328, 0.105516, 
usi,500,300,02,0.000060,2,0,1,1,1,10, 59.3474, 0.0479851, 59.0343, 0, 0, 1, 2, 0.010471343994140625, 0.00066709518432617188, 0.0018391609191894531, 0.00067806243896484375, 1.5735626220703125e-05, 2.384185791015625e-07, 0.0016312599182128906, 0.0056397914886474609, 0.039438127190707814, 0.039257110419304603, 0.00018101677140321324, 10010, 10030, 58.5267, 6.66234, 18.3908, 6.75351, 10.287, 0.00384045, 16.399, 0.030144, 
usi,250,150,10,0.000004,2,0,1,1,1,10, 45.9937, 0.0125473, 29.1181, 0, 0, 1, 2, 0.0047776699066162109, 0.00024557113647460938, 0.00088047981262207031, 0.0002918243408203125, 1.5735626220703125e-05, 0, 0.00072956085205078125, 0.0026144981384277344, 0.16788600694662478, 0.15706193652489064, 0.010824070421734175, 412, 432, 1.11386, 0.102854, 0.3789, 0.108503, 0.202327, 0.000163794, 0.312021, 0.00908756, 
usi,500,300,00,0.000005,2,0,1,1,1,10, 47.7825, 0.0493302, 34.2047, 0, 0, 1, 2, 0.010657787322998047, 0.00068521499633789062, 0.0018050670623779297, 0.00068545341491699219, 1.5974044799804688e-05, 0, 0.0016715526580810547, 0.005794525146484375, 0.00047214145555649794, 0.00023213598638598766, 0.00024000546917051025, 1245, 1265, 7.2969, 0.829473, 2.26609, 0.831882, 1.28342, 0.000501871, 2.06181, 0.0237305, 
usi,250,150,02,0.010000,2,0,1,1,1,24, 101.613, 0.0225871, 83.4163, 0, 0, 1, 2, 0.00476837158203125, 0.00024366378784179688, 0.00089120864868164062, 0.00026464462280273438, 1.5735626220703125e-05, 0, 0.00072979927062988281, 0.0026233196258544922, 0.039970450361728534, 0.03996835577200656, 2.0945897219386664e-06, 19485, 19519, 50.1809, 4.68918, 17.0639, 5.04905, 9.41401, 0.00737834, 13.9268, 0.0306065, 
usi,250,150,04,0.000050,2,0,1,1,1,10, 45.6277, 0.0135667, 34.1443, 0, 0, 1, 2, 0.0047900676727294922, 0.00024914741516113281, 0.00088739395141601562, 0.00027012825012207031, 1.621246337890625e-05, 0, 0.00074219703674316406, 0.0026249885559082031, 0.10412554315493322, 0.10275086239383929, 0.0013746807610939315, 5187, 5207, 13.4825, 1.26476, 4.56788, 1.35812, 2.53869, 0.00193954, 3.73815, 0.0129366, 
usi,250,150,00,0.000070,2,0,1,1,1,10, 106.45, 0.0129147, 69.618, 0, 0, 1, 2, 0.0047473907470703125, 0.00024533271789550781, 0.00089859962463378906, 0.000263214111328125, 1.5974044799804688e-05, 0, 0.00071382522583007812, 0.0026104450225830078, 0.0011499340706294836, 0.0010513157670720542, 9.8618303557429122e-05, 3450, 3470, 8.96134, 0.839022, 3.05821, 0.894783, 1.71449, 0.00131845, 2.44209, 0.0114274, 
usi,500,300,10,0.000007,2,0,1,1,1,10, 18.0901, 0.0487363, 17.8727, 0, 0, 1, 2, 0.01046442985534668, 0.00065708160400390625, 0.0018227100372314453, 0.00067806243896484375, 1.5974044799804688e-05, 0, 0.0016026496887207031, 0.0056879520416259766, 0.18157404796679771, 0.17815815624740519, 0.0034158917193925012, 3027, 3047, 17.4905, 1.98203, 5.55144, 2.01888, 3.09839, 0.0011425, 4.81405, 0.0245614, 
usi,500,300,00,0.000500,2,0,1,1,1,16, 92.9463, 0.062367, 92.4077, 0, 0, 1, 2, 0.010562419891357422, 0.00067377090454101562, 0.0018270015716552734, 0.00068140029907226562, 1.6450881958007812e-05, 0, 0.0016539096832275391, 0.0057098865509033203, 0.0012556184626555207, 0.0012417569986799069, 1.3861463975610673e-05, 15784, 15810, 91.1299, 10.4824, 28.736, 10.626, 15.4691, 0.00601959, 25.7686, 0.041784, 
usi,250,150,04,0.000080,2,0,1,1,1,10, 90.5566, 0.0129077, 67.4985, 0, 0, 1, 2, 0.0048365592956542969, 0.00024366378784179688, 0.000888824462890625, 0.00026798248291015625, 2.1696090698242188e-05, 0, 0.0007419586181640625, 0.0026724338531494141, 0.1046667223805117, 0.10372406661422304, 0.00094265576628865322, 9340, 9360, 24.0692, 2.2397, 8.19044, 2.41628, 4.51969, 0.0035584, 6.68327, 0.0162172, 
usi,250,150,00,0.010000,2,0,1,1,1,25, 168.59, 0.0230727, 125.723, 0, 0, 1, 2, 0.0047786235809326172, 0.00024390220642089844, 0.00090885162353515625, 0.00025820732116699219, 1.5735626220703125e-05, 0, 0.00073337554931640625, 0.0026185512542724609, 0.0012478618504773767, 0.0012471534403623637, 7.0841011501505963e-07, 22627, 22662, 58.125, 5.42539, 19.7706, 5.81, 10.9206, 0.00817013, 16.1577, 0.0325284, 
usi,250,150,04,0.000007,2,0,1,1,1,10, 32.4706, 0.0125141, 21.945, 0, 0, 1, 2, 0.0047707557678222656, 0.00024437904357910156, 0.00088024139404296875, 0.00026535987854003906, 1.6689300537109375e-05, 0, 0.00072932243347167969, 0.0026347637176513672, 0.098495470830631093, 0.093420701094815595, 0.0050747697358155125, 922, 942, 2.45504, 0.225122, 0.837128, 0.242474, 0.461166, 0.000342369, 0.679375, 0.00942898, 
usi,500,300,02,0.000005,2,0,1,1,1,10, 11.4348, 0.04773, 11.0605, 0, 0, 1, 2, 0.010390281677246094, 0.00065851211547851562, 0.0017917156219482422, 0.00067758560180664062, 1.5735626220703125e-05, 0, 0.0016248226165771484, 0.0056219100952148438, 0.03826517694180355, 0.037562368659581749, 0.00070280828222180178, 1764, 1784, 10.3352, 1.17019, 3.24656, 1.1897, 1.79993, 0.000649929, 2.9047, 0.0235143, 
usi,250,150,02,0.000100,2,0,1,1,1,10, 71.103, 0.0127225, 50.955, 0, 0, 1, 2, 0.0048367977142333984, 0.00024533271789550781, 0.00088286399841308594, 0.00026345252990722656, 1.5974044799804688e-05, 2.384185791015625e-07, 0.00072765350341796875, 0.0027012825012207031, 0.039766735949256088, 0.039560963880626215, 0.00020577206862987019, 4887, 4907, 12.6951, 1.19111, 4.2681, 1.2731, 2.43668, 0.00190902, 3.51161, 0.0126121, 
usi,500,300,00,0.000006,2,0,1,1,1,10, 16.616, 0.0498161, 13.7649, 0, 0, 1, 2, 0.010611534118652344, 0.00067806243896484375, 0.0018150806427001953, 0.00069427490234375, 1.6927719116210938e-05, 0, 0.0016977787017822266, 0.0057094097137451172, 0.00051783632111572194, 0.00025626243067430177, 0.00026157389044142022, 1436, 1456, 8.40076, 0.949955, 2.66857, 0.962564, 1.40958, 0.000550747, 2.38588, 0.0236592, 
