?fem_reduce,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-1,2,80000,15.7317,1,2,44, 57.1513, 0.345619, 56.746, 0, 0, 296, 297, 4.2028543949127197, 0.0096974372863769531, 0.00036525726318359375, 0.00043272972106933594, 2.7894973754882812e-05, 3.814697265625e-06, 0.00017070770263671875, 4.1921565532684326, 5.9654659510624208, 5.505539835864151, 0.45992611519826837, 3975, 4019, 56.7354, 48.6672, 2.75385, 0.155283, 3.83351, 0.0357196, 0.983668, 0.306195, 
1e-1,2,90000,17.3402,1,2,45, 60.3981, 0.364463, 59.9727, 0, 0, 236, 237, 3.2263846397399902, 0.011293172836303711, 0.000225067138671875, 3.9815902709960938e-05, 2.6702880859375e-05, 4.0531158447265625e-06, 0.00017786026000976562, 3.2146179676055908, 5.9035509837256619, 5.5374572480980788, 0.36609373562756897, 4211, 4256, 59.9618, 51.461, 2.86803, 0.161654, 4.06491, 0.0379958, 1.04564, 0.322529, 
1e-1,2,100000,21.3799,1,2,46, 60.9343, 0.369117, 60.5027, 0, 0, 42, 43, 0.52981114387512207, 0.015472888946533203, 0.00015211105346679688, 2.1219253540039062e-05, 5.9366226196289062e-05, 2.86102294921875e-06, 0.00027775764465332031, 0.5138249397277832, 5.8779840738133906, 5.8662198355515116, 0.01176423826185638, 4253, 4299, 60.4916, 51.9335, 2.88725, 0.162877, 4.08979, 0.0383155, 1.05437, 0.32549, 
1e-1,2,200000,21.5335,1,2,47, 61.028, 0.375313, 60.5891, 0, 0, 5, 6, 0.086204290390014648, 0.010118484497070312, 0.00024127960205078125, 5.245208740234375e-05, 2.956390380859375e-05, 3.814697265625e-06, 0.00020313262939453125, 0.075555562973022461, 5.8993247703681826, 5.8978370453288207, 0.0014877250393835403, 4258, 4305, 60.5778, 52.0108, 2.88878, 0.163021, 4.0947, 0.0383465, 1.05638, 0.325751, 
1e-1,2,300000,21.5436,1,2,48, 61.1153, 0.381535, 60.669, 0, 0, 5, 6, 0.078771829605102539, 0.0092115402221679688, 0.000186920166015625, 2.0742416381835938e-05, 2.8371810913085938e-05, 3.0994415283203125e-06, 0.00017809867858886719, 0.069143056869506836, 5.9009348373657824, 5.8999430206728736, 0.00099181669297415676, 4263, 4311, 60.6566, 52.0828, 2.89031, 0.163131, 4.09818, 0.0383818, 1.05759, 0.326174, 
1e-1,2,400000,21.5487,1,2,49, 61.2112, 0.392802, 60.7524, 0, 0, 5, 6, 0.083256006240844727, 0.011311769485473633, 0.00013995170593261719, 2.09808349609375e-05, 2.3603439331054688e-05, 4.0531158447265625e-06, 0.00016617774963378906, 0.071589469909667969, 5.9017398708645814, 5.9009960083449018, 0.00074386251972505257, 4268, 4317, 60.7398, 52.1574, 2.89144, 0.163255, 4.10399, 0.0384178, 1.05877, 0.326526, 
1e-1,2,500000,21.5517,1,2,50, 61.3336, 0.399319, 60.8672, 0, 0, 5, 6, 0.11458134651184082, 0.0089409351348876953, 0.00018715858459472656, 2.2411346435546875e-05, 2.5033950805664062e-05, 2.6226043701171875e-06, 0.00016093254089355469, 0.10524225234985352, 5.9022228909638628, 5.901627800948118, 0.00059509001574453019, 4273, 4323, 60.8544, 52.2676, 2.8929, 0.163487, 4.10516, 0.0384467, 1.06003, 0.326825, 
1e-1,2,600000,21.5537,1,2,51, 61.4164, 0.405124, 60.9432, 0, 0, 5, 6, 0.075790643692016602, 0.012925386428833008, 0.00029206275939941406, 3.5047531127929688e-05, 2.956390380859375e-05, 3.0994415283203125e-06, 0.00020456314086914062, 0.062300920486450195, 5.9025449043633822, 5.9020489960169282, 0.00049590834638717912, 4278, 4329, 60.9302, 52.3384, 2.89446, 0.163632, 4.10633, 0.0384817, 1.06175, 0.327098, 
1e-1,2,700000,21.5553,1,2,52, 61.4927, 0.417716, 61.0057, 0, 0, 4, 5, 0.062342405319213867, 0.010222196578979492, 0.00029802322387695312, 2.4080276489257812e-05, 2.8848648071289062e-05, 3.814697265625e-06, 0.00019288063049316406, 0.051572561264038086, 5.9028065316167257, 5.9023725988503468, 0.00043393276630197819, 4282, 4334, 60.9925, 52.3972, 2.89559, 0.163747, 4.10741, 0.0385299, 1.06276, 0.327342, 
1e-1,2,800000,21.5564,1,2,53, 61.566, 0.430299, 61.0634, 0, 0, 4, 5, 0.057538509368896484, 0.0098083019256591797, 0.00013470649719238281, 1.9311904907226562e-05, 2.3603439331054688e-05, 3.0994415283203125e-06, 0.00024533271789550781, 0.047304153442382812, 5.9029750865847577, 5.9025953954141768, 0.00037969117058229973, 4286, 4339, 61.0501, 52.4486, 2.89704, 0.163874, 4.11053, 0.0385594, 1.06391, 0.327574, 
1e-1,2,900000,21.5572,1,2,54, 61.6589, 0.43897, 61.1462, 0, 0, 4, 5, 0.082651853561401367, 0.021124362945556641, 0.00023674964904785156, 5.5074691772460938e-05, 2.9802322387695312e-05, 3.337860107421875e-06, 0.00018382072448730469, 0.061018705368041992, 5.9031061848932289, 5.9027686816304881, 0.00033750326253984692, 4290, 4344, 61.1327, 52.5245, 2.89879, 0.164532, 4.11299, 0.0385923, 1.06544, 0.327904, 
