n,sigmaid,K,epssqr_best,abserr_best,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
46,6,2,0.5,0.395409,1,2,716, 282.891, 0.136679, 281.624, 0, 0, 1000, 1001, 0.65483283996582031, 8.392333984375e-05, 9.4652175903320312e-05, 0.00010561943054199219, 1.5020370483398438e-05, 0, 0.00021815299987792969, 0.65431547164916992, 203.79367980693814, 203.70992908495037, 0.083750721987800772, 425835, 426568, 279.106, 35.4806, 40.5911, 44.9972, 63.7178, 0.126866, 93.6978, 0.494526, 
68,7,2,0.05,0.470977,1,2,576, 236.296, 0.110835, 235.316, 0, 0, 1000, 1001, 0.66306304931640625, 8.6069107055664062e-05, 9.8466873168945312e-05, 0.00010704994201660156, 1.5020370483398438e-05, 0, 0.0002193450927734375, 0.6625370979309082, 809.32721650588303, 809.21611830189659, 0.11109820398633119, 352711, 353305, 234.086, 29.8863, 34.7878, 37.6643, 53.1386, 0.11294, 78.0952, 0.401294, 
56,8,2,100,0.431094,1,2,539, 239.884, 0.104133, 239.041, 0, 0, 1000, 1001, 0.66143584251403809, 8.20159912109375e-05, 9.6559524536132812e-05, 0.000102996826171875, 1.430511474609375e-05, 0, 0.000213623046875, 0.66092634201049805, 3245.1996503157129, 3244.6875653234251, 0.51208499228826221, 360057, 360615, 238.165, 30.3856, 35.4218, 38.3959, 54.0042, 0.109025, 79.4375, 0.410693, 
67,10,2,100,0.437007,1,2,455, 154.634, 0.0873642, 153.858, 0, 0, 1000, 1001, 0.65548324584960938, 8.487701416015625e-05, 9.5129013061523438e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00021862983703613281, 0.65496444702148438, 52917.390095188523, 52915.779384480993, 1.6107107075347007, 230899, 231373, 151.717, 19.4731, 22.0471, 24.4938, 34.5642, 0.070086, 50.7863, 0.282697, 
76,10,2,100,0.491526,1,2,472, 157.401, 0.0914795, 156.664, 0, 0, 493, 494, 0.32225251197814941, 8.1539154052734375e-05, 9.6559524536132812e-05, 0.0001049041748046875, 1.3828277587890625e-05, 2.384185791015625e-07, 0.00021600723266601562, 0.32173943519592285, 52429.856122370649, 52427.444360014008, 2.4117623566366388, 238758, 239250, 156.088, 20.0609, 23.5816, 25.2894, 35.0375, 0.0745518, 51.7441, 0.29998, 
30,7,2,1,0.437249,1,2,642, 251.961, 0.12044, 250.784, 0, 0, 1000, 1001, 0.65723896026611328, 8.392333984375e-05, 9.72747802734375e-05, 0.0001049041748046875, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021791458129882812, 0.65672039985656738, 820.83380229491581, 820.6843286350969, 0.14947365981870009, 379285, 379945, 249.506, 31.9751, 37.2008, 39.9438, 56.6529, 0.115134, 83.1767, 0.441621, 
39,4,2,0.05,0.232065,1,2,768, 261.405, 0.14512, 259.919, 0, 0, 17, 18, 0.011886119842529297, 8.3684921264648438e-05, 9.5844268798828125e-05, 0.0001049041748046875, 1.4543533325195312e-05, 0, 0.00021767616271972656, 0.011369466781616211, 12.799260230240588, 12.798295348177934, 0.00096488206266817124, 391509, 392293, 256.677, 32.6673, 37.3786, 41.3342, 58.6913, 0.118571, 86.0109, 0.475737, 
44,5,2,0.05,0.35184,1,2,818, 290.54, 0.15479, 288.937, 0, 0, 1000, 1001, 0.65486693382263184, 8.1300735473632812e-05, 9.5605850219726562e-05, 0.00010228157043457031, 1.4543533325195312e-05, 2.384185791015625e-07, 0.00020885467529296875, 0.65436410903930664, 50.807312352434394, 50.714554997895704, 0.092757354538666237, 434062, 434896, 284.724, 36.5198, 42.5998, 45.9557, 64.9135, 0.136427, 94.091, 0.508103, 
89,8,2,100,0.448244,1,2,670, 204.773, 0.127968, 203.739, 0, 0, 1000, 1001, 0.65455937385559082, 8.3684921264648438e-05, 9.4652175903320312e-05, 0.000110626220703125, 1.4781951904296875e-05, 0, 0.00021815299987792969, 0.6540374755859375, 3378.4568679359049, 3378.1022900045559, 0.35457793134912363, 309964, 310651, 202.93, 25.8857, 29.5351, 32.715, 46.3799, 0.100078, 67.9227, 0.391716, 
87,2,2,0.001,0.0465258,1,2,796, 268.049, 0.150143, 266.789, 0, 0, 192, 193, 0.12665939331054688, 8.4161758422851562e-05, 9.8705291748046875e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00022006034851074219, 0.12613582611083984, 1.1705297280064511, 1.1684011801028176, 0.0021285479033447963, 402607, 403419, 264.312, 33.7301, 39.6727, 42.7328, 59.1047, 0.120818, 88.4618, 0.488883, 
5,9,2,1,0.458972,1,2,547, 175.565, 0.105804, 174.724, 0, 0, 1000, 1001, 0.65635299682617188, 8.4161758422851562e-05, 9.5367431640625e-05, 0.00010800361633300781, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021910667419433594, 0.65583181381225586, 13228.845587660169, 13227.86273370762, 0.98285395255000296, 263398, 263964, 173.047, 21.9834, 25.2436, 27.9524, 39.5048, 0.082341, 57.9586, 0.32168, 
48,9,2,0.5,0.494971,1,2,564, 188.801, 0.106443, 187.847, 0, 0, 490, 491, 0.32315731048583984, 8.4638595581054688e-05, 9.7513198852539062e-05, 0.00010514259338378906, 1.4066696166992188e-05, 0, 0.00021958351135253906, 0.32263636589050293, 13051.748317995982, 13050.590911154573, 1.1574068414093979, 278580, 279162, 183.892, 23.6682, 27.3756, 29.448, 41.6805, 0.0889835, 61.2909, 0.339607, 
38,10,2,0.001,0.504082,1,2,475, 162.094, 0.0917156, 161.129, 0, 0, 1000, 1001, 0.65247297286987305, 8.392333984375e-05, 9.7990036010742188e-05, 0.00010633468627929688, 1.3828277587890625e-05, 0, 0.00021505355834960938, 0.65195584297180176, 52746.709869729064, 52744.423361669375, 2.2865080596850702, 244244, 244738, 159.587, 20.4187, 24.0698, 26.0188, 35.8258, 0.0745227, 52.884, 0.295505, 
23,10,2,1,0.474645,1,2,437, 155.56, 0.0841334, 154.771, 0, 0, 1000, 1001, 0.65855693817138672, 8.5115432739257812e-05, 9.5367431640625e-05, 0.00010585784912109375, 1.4543533325195312e-05, 0, 0.00021910667419433594, 0.65803694725036621, 52252.063744576328, 52250.148402708262, 1.9153418680608851, 232193, 232651, 153.041, 19.6236, 22.247, 24.6035, 34.9322, 0.0745163, 51.2835, 0.276761, 
23,7,2,1,0.448438,1,2,767, 263.773, 0.146099, 262.372, 0, 0, 1000, 1001, 0.66064453125, 8.487701416015625e-05, 9.8943710327148438e-05, 0.00010657310485839844, 1.4543533325195312e-05, 0, 0.00021862983703613281, 0.66012096405029297, 815.59862951563605, 815.25527001393652, 0.34335950169964408, 392712, 393497, 260.345, 33.1542, 38.9602, 41.9603, 59.2433, 0.125144, 86.42, 0.482218, 
95,6,2,0.05,0.446166,1,2,776, 276.16, 0.145738, 274.785, 0, 0, 1000, 1001, 0.65793466567993164, 8.6069107055664062e-05, 9.5605850219726562e-05, 0.00010657310485839844, 1.4543533325195312e-05, 0, 0.00021910667419433594, 0.65741276741027832, 203.98493195626895, 203.89382279186214, 0.091109164406817766, 415331, 416123, 273.672, 35.6596, 39.7735, 43.9584, 62.3409, 0.128969, 91.317, 0.493459, 
63,4,2,0.05,0.274036,1,2,833, 236.709, 0.158746, 235.408, 0, 0, 6, 7, 0.0047459602355957031, 8.3446502685546875e-05, 9.8466873168945312e-05, 0.00010371208190917969, 1.4543533325195312e-05, 0, 0.00021910667419433594, 0.0042266845703125, 13.219589456633681, 13.214762518792881, 0.0048269378408004621, 352356, 353205, 232.415, 29.8166, 34.6591, 37.1272, 52.7441, 0.106998, 77.5049, 0.455874, 
100,5,2,0.1,0.307716,1,2,852, 303.196, 0.158252, 301.786, 0, 0, 1000, 1001, 0.65185093879699707, 8.3684921264648438e-05, 9.72747802734375e-05, 0.00010514259338378906, 1.4066696166992188e-05, 0, 0.00021457672119140625, 0.6513361930847168, 51.732587795364879, 51.685450702480395, 0.047137092884494455, 457245, 458112, 299.043, 38.3149, 44.8978, 48.0768, 68.3291, 0.143596, 98.7537, 0.527624, 
74,1,2,0.0005,0.0153703,1,2,820, 240.562, 0.153453, 239.307, 0, 0, 189, 190, 0.12483525276184082, 8.4400177001953125e-05, 9.7513198852539062e-05, 0.00010609626770019531, 1.4781951904296875e-05, 0, 0.00021791458129882812, 0.12431454658508301, 0.56415584928873375, 0.56279519114998955, 0.0013606581387107591, 349085, 349922, 229.801, 29.3843, 34.2324, 36.8874, 52.1026, 0.106983, 76.6357, 0.451324, 
62,9,2,0.5,0.482848,1,2,477, 173.942, 0.0915091, 173.163, 0, 0, 1000, 1001, 0.6586909294128418, 8.20159912109375e-05, 9.6082687377929688e-05, 0.00010347366333007812, 1.4781951904296875e-05, 2.384185791015625e-07, 0.00021219253540039062, 0.65818214416503906, 13283.924299410002, 13282.894815336553, 1.0294840734499862, 259422, 259919, 171.161, 21.9537, 25.4588, 27.5443, 38.7461, 0.0793002, 57.067, 0.312012, 
67,8,2,0.5,0.45931,1,2,599, 216.965, 0.114494, 215.963, 0, 0, 1000, 1001, 0.65584874153137207, 8.4638595581054688e-05, 9.7513198852539062e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00021529197692871094, 0.65533113479614258, 3205.1017056316091, 3204.5350513940225, 0.56665423758692968, 327522, 328139, 215.164, 27.6215, 32.2211, 34.7073, 49.1558, 0.0983725, 70.9775, 0.38221, 
23,5,2,0.1,0.321619,1,2,802, 297.678, 0.153364, 296.221, 0, 0, 1000, 1001, 0.6612551212310791, 9.7513198852539062e-05, 9.822845458984375e-05, 0.00010633468627929688, 1.7642974853515625e-05, 0, 0.00022077560424804688, 0.66071462631225586, 52.076565160240335, 51.993754832950145, 0.082810327290176816, 444558, 445377, 294.474, 37.6387, 43.8431, 47.1969, 66.8812, 0.138959, 98.2531, 0.521988, 
1,3,2,0.01,0.119049,1,2,905, 241.466, 0.171263, 240.131, 0, 0, 228, 229, 0.15043020248413086, 8.3446502685546875e-05, 9.5367431640625e-05, 0.0001068115234375, 1.4543533325195312e-05, 2.384185791015625e-07, 0.00021886825561523438, 0.14991092681884766, 3.5359579029034207, 3.5351250608687459, 0.00083284203473048875, 363294, 364214, 239.016, 30.4454, 34.865, 38.4116, 54.5392, 0.111524, 80.1671, 0.476367, 
72,2,2,0.001,0.0465707,1,2,884, 252.471, 0.168465, 251.103, 0, 0, 205, 206, 0.13698482513427734, 8.4161758422851562e-05, 9.822845458984375e-05, 0.00010800361633300781, 1.4781951904296875e-05, 0, 0.00022006034851074219, 0.1364595890045166, 1.1486939260528266, 1.1472136329404359, 0.0014802931119912981, 375816, 376715, 249.317, 31.6669, 37.171, 40.1321, 56.6514, 0.118208, 83.0897, 0.488127, 
90,4,2,0.05,0.255758,1,2,831, 303.794, 0.156903, 302.456, 0, 0, 1000, 1001, 0.65775728225708008, 8.4161758422851562e-05, 9.7751617431640625e-05, 0.00010561943054199219, 1.4066696166992188e-05, 0, 0.00021815299987792969, 0.65723752975463867, 13.328906798458908, 13.302809473058716, 0.026097325400216281, 457841, 458688, 301.346, 38.6059, 44.8835, 48.2872, 68.3943, 0.142585, 100.494, 0.53854, 
19,5,2,0.5,0.332388,1,2,828, 302.21, 0.157458, 300.927, 0, 0, 1000, 1001, 0.65538215637207031, 8.392333984375e-05, 9.5367431640625e-05, 0.00010633468627929688, 1.4781951904296875e-05, 0, 0.00021815299987792969, 0.65486359596252441, 50.578739882855672, 50.559979561902139, 0.018760320953542617, 455658, 456503, 299.136, 38.1912, 43.5544, 48.1868, 68.4001, 0.137451, 100.137, 0.52901, 
11,5,2,0.1,0.370125,1,2,832, 304.709, 0.159237, 303.438, 0, 0, 1000, 1001, 0.65885090827941895, 8.392333984375e-05, 9.822845458984375e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.00022006034851074219, 0.65832877159118652, 51.175068076754627, 51.141560493732072, 0.03350758302250461, 458847, 459695, 302.39, 38.5692, 45.06, 48.4395, 68.6089, 0.145097, 101.029, 0.538918, 
95,4,2,0.05,0.238532,1,2,744, 290.619, 0.142736, 289.334, 0, 0, 299, 300, 0.19648504257202148, 8.3446502685546875e-05, 9.3698501586914062e-05, 0.00010251998901367188, 1.3828277587890625e-05, 0, 0.00021243095397949219, 0.19597911834716797, 13.037119424080263, 13.001252022384111, 0.035867401696194526, 439808, 440569, 288.281, 36.8314, 41.9097, 46.6918, 65.7767, 0.134295, 96.4346, 0.502537, 
61,4,2,0.05,0.245048,1,2,828, 270.56, 0.157014, 269.289, 0, 0, 427, 428, 0.28123044967651367, 8.2492828369140625e-05, 9.7036361694335938e-05, 0.00010204315185546875, 1.4066696166992188e-05, 0, 0.00020909309387207031, 0.28072571754455566, 13.240903650055388, 13.232122844460857, 0.0087808055945322976, 407758, 408602, 268.228, 34.3345, 40.4809, 43.1266, 61.1648, 0.123689, 88.4988, 0.499097, 
27,6,2,100,0.409493,1,2,699, 292.661, 0.130979, 291.29, 0, 0, 1000, 1001, 0.65926384925842285, 8.5353851318359375e-05, 9.7513198852539062e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00022196769714355469, 0.65873885154724121, 202.23025053295109, 202.15058372334249, 0.079666809608564634, 440023, 440739, 290.106, 37.1506, 43.2144, 46.5699, 65.922, 0.133533, 96.6254, 0.490091, 
90,9,2,0.1,0.478281,1,2,488, 175.544, 0.0947342, 174.741, 0, 0, 1000, 1001, 0.6626131534576416, 8.4161758422851562e-05, 9.7751617431640625e-05, 0.00010776519775390625, 1.430511474609375e-05, 0, 0.00022244453430175781, 0.66208672523498535, 13293.501291458497, 13293.047447603138, 0.45384385535727773, 261954, 262462, 173.661, 22.0222, 25.7034, 28.1863, 39.1886, 0.0807736, 58.1723, 0.307827, 
29,8,2,100,0.471819,1,2,594, 230.176, 0.11416, 229.003, 0, 0, 1000, 1001, 0.66065144538879395, 8.4400177001953125e-05, 0.00010323524475097656, 0.00010609626770019531, 1.430511474609375e-05, 0, 0.00021839141845703125, 0.6601250171661377, 3302.7957018709235, 3302.316659863011, 0.47904200791213564, 342826, 343438, 226.738, 28.9752, 33.7941, 36.4763, 51.5002, 0.10603, 75.4842, 0.402359, 
79,9,2,1e-14,0.5073,1,2,546, 181.336, 0.105416, 180.527, 0, 0, 1000, 1001, 0.65836691856384277, 8.5115432739257812e-05, 9.7990036010742188e-05, 0.00010538101196289062, 1.4543533325195312e-05, 0, 0.00021862983703613281, 0.65784525871276855, 12884.240873400628, 12883.703276362196, 0.53759703843324225, 269341, 269905, 177.6, 22.7846, 26.4781, 28.4895, 40.1987, 0.0835998, 59.2417, 0.323853, 
94,6,2,0.05,0.418334,1,2,619, 270.653, 0.115929, 269.578, 0, 0, 1000, 1001, 0.65363812446594238, 8.3208084106445312e-05, 9.4652175903320312e-05, 0.00010514259338378906, 1.430511474609375e-05, 0, 0.00021767616271972656, 0.65312314033508301, 206.2764943392568, 206.14900657544464, 0.1274877638121453, 410149, 410786, 268.708, 34.2601, 39.0521, 43.6938, 61.2845, 0.124648, 89.845, 0.447849, 
4,1,2,0.0005,0.0158385,1,2,808, 225.727, 0.151113, 224.336, 0, 0, 37, 38, 0.025288105010986328, 8.5353851318359375e-05, 9.7990036010742188e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00022029876708984375, 0.024764299392700195, 0.5710651305678266, 0.57007646876830953, 0.00098866179956162248, 335793, 336618, 222.355, 28.4592, 33.1569, 35.5455, 50.444, 0.101216, 74.2038, 0.443879, 
86,2,2,0.001,0.0415894,1,2,861, 255.626, 0.159987, 254.27, 0, 0, 167, 168, 0.11014580726623535, 8.3684921264648438e-05, 9.4652175903320312e-05, 0.00010657310485839844, 1.4543533325195312e-05, 0, 0.00021862983703613281, 0.10962772369384766, 1.1766598391288494, 1.1742820638951583, 0.0023777752335027852, 386002, 386878, 253.24, 32.0654, 36.8326, 41.2429, 57.7021, 0.119778, 84.7904, 0.487168, 
25,8,2,0.5,0.455873,1,2,581, 202.19, 0.110439, 201.171, 0, 0, 1000, 1001, 0.65489077568054199, 8.392333984375e-05, 9.7751617431640625e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.00021862983703613281, 0.65436983108520508, 3337.692211466343, 3337.1909888739797, 0.50122259236288402, 298310, 298909, 195.805, 25.0035, 29.3815, 31.7426, 43.7014, 0.089921, 65.5284, 0.357439, 
29,3,2,0.005,0.107238,1,2,851, 252.54, 0.159834, 250.879, 0, 0, 385, 386, 0.25418710708618164, 8.4638595581054688e-05, 9.7990036010742188e-05, 0.00010633468627929688, 1.4781951904296875e-05, 0, 0.00021815299987792969, 0.25366520881652832, 3.4902052577715801, 3.4893940873160796, 0.00081117045560009839, 366474, 367340, 242.023, 30.8108, 36.0986, 38.9876, 54.914, 0.11163, 80.6275, 0.472585, 
80,7,2,100,0.468335,1,2,576, 258.131, 0.109188, 257.219, 0, 0, 1000, 1001, 0.66079354286193848, 8.5115432739257812e-05, 9.7990036010742188e-05, 0.0001068115234375, 1.4781951904296875e-05, 0, 0.00021910667419433594, 0.66026973724365234, 797.00218380739534, 796.80720765592002, 0.19497615147514125, 388169, 388763, 256.495, 33.0174, 38.1213, 41.3727, 58.0676, 0.124386, 85.3617, 0.429955, 
30,5,2,0.05,0.371496,1,2,705, 222.294, 0.134673, 220.727, 0, 0, 3, 4, 0.0027368068695068359, 8.487701416015625e-05, 9.7990036010742188e-05, 0.00010776519775390625, 1.4543533325195312e-05, 0, 0.0002231597900390625, 0.0022084712982177734, 51.774599189368232, 51.765277121073161, 0.0093220682950752413, 333762, 334484, 219.351, 27.9474, 32.0441, 35.2661, 50.1379, 0.108034, 73.4291, 0.418434, 
22,2,2,0.001,0.047177,1,2,832, 248.872, 0.157671, 247.487, 0, 0, 101, 102, 0.067433834075927734, 8.5353851318359375e-05, 9.822845458984375e-05, 0.00010609626770019531, 1.4066696166992188e-05, 0, 0.0002155303955078125, 0.066914558410644531, 1.1872287952728513, 1.1863601870970464, 0.00086860817589353161, 373243, 374091, 246.349, 31.8227, 36.8424, 39.6682, 56.1434, 0.113618, 81.2882, 0.470563, 
59,3,2,0.01,0.117819,1,2,968, 297.144, 0.181581, 295.731, 0, 0, 541, 542, 0.3576047420501709, 8.4638595581054688e-05, 9.7990036010742188e-05, 0.00010585784912109375, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.35708332061767578, 3.5608042729573817, 3.547507917385031, 0.013296355572317722, 443855, 444838, 293.539, 37.4586, 43.7903, 47.0137, 66.6614, 0.140808, 97.9121, 0.56157, 
12,5,2,0.05,0.347048,1,2,843, 289.727, 0.160418, 288.347, 0, 0, 1000, 1001, 0.65437984466552734, 8.4161758422851562e-05, 9.7513198852539062e-05, 0.00010657310485839844, 1.52587890625e-05, 0, 0.00021815299987792969, 0.65385818481445312, 53.357260366509585, 53.259839353149303, 0.097421013360239811, 435968, 436826, 285.267, 36.3754, 42.8295, 46.0764, 63.796, 0.135758, 95.5424, 0.511676, 
36,2,2,0.001,0.0457427,1,2,860, 236.402, 0.162021, 234.672, 0, 0, 18, 19, 0.012471675872802734, 8.296966552734375e-05, 9.918212890625e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00021862983703613281, 0.01195073127746582, 1.1502266039371847, 1.1493071846378564, 0.00091941929931726692, 354772, 355648, 232.432, 29.5704, 33.8887, 37.5099, 53.069, 0.110637, 77.8127, 0.470847, 
33,10,2,1,0.442911,1,2,459, 159.704, 0.0874543, 158.78, 0, 0, 1000, 1001, 0.65947437286376953, 8.4400177001953125e-05, 9.7990036010742188e-05, 0.00010633468627929688, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.65895271301269531, 52622.317177439501, 52620.437619574113, 1.8795578653922052, 238958, 239437, 158.033, 20.3069, 23.5795, 25.2631, 35.8217, 0.0724924, 52.7052, 0.283754, 
80,6,2,0.05,0.424793,1,2,678, 247.211, 0.127521, 246.121, 0, 0, 1000, 1001, 0.65662908554077148, 8.1539154052734375e-05, 9.6082687377929688e-05, 0.00010251998901367188, 1.4066696166992188e-05, 0, 0.00021123886108398438, 0.65612363815307617, 205.24649963873927, 205.17020000803382, 0.076299630705419549, 371435, 372131, 244.526, 31.1771, 36.4829, 39.2311, 55.5732, 0.113962, 81.5209, 0.427025, 
42,1,2,0.0005,0.0166532,1,2,807, 200.003, 0.150441, 198.564, 0, 0, 122, 123, 0.081102848052978516, 8.487701416015625e-05, 9.8466873168945312e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.000217437744140625, 0.080581903457641602, 0.56656688033713143, 0.56595616694842998, 0.00061071338895694991, 296888, 297712, 195.947, 24.9394, 29.3325, 31.4122, 44.6035, 0.089931, 65.1611, 0.408371, 
21,7,2,1,0.413777,1,2,704, 278.211, 0.133444, 276.926, 0, 0, 185, 186, 0.12378501892089844, 8.392333984375e-05, 9.8705291748046875e-05, 0.00010728836059570312, 1.4781951904296875e-05, 0, 0.00022029876708984375, 0.1232600212097168, 819.17128373229548, 819.06257741997979, 0.1087063123158465, 415356, 416077, 274.969, 35.1559, 40.9634, 44.2227, 62.4905, 0.127104, 91.5247, 0.484775, 
95,3,2,0.005,0.10156,1,2,889, 247.482, 0.169855, 246.024, 0, 0, 92, 93, 0.061610698699951172, 8.4638595581054688e-05, 9.5605850219726562e-05, 0.00010728836059570312, 1.4543533325195312e-05, 0, 0.00022149085998535156, 0.061087131500244141, 3.5109181675175218, 3.510288541091791, 0.00062962642567521675, 370032, 370936, 244.854, 31.3558, 35.5462, 39.4619, 55.7978, 0.12124, 82.0942, 0.476859, 
62,3,2,0.01,0.113969,1,2,843, 291.502, 0.161279, 290.189, 0, 0, 1000, 1001, 0.66239786148071289, 8.4638595581054688e-05, 9.7751617431640625e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00022006034851074219, 0.66187453269958496, 3.550267248703094, 3.5402402218750391, 0.01002702682798742, 434099, 434958, 287.981, 36.7385, 42.8325, 46.1697, 65.3072, 0.132101, 96.2794, 0.521158, 
20,3,2,0.01,0.114199,1,2,884, 234.412, 0.168497, 233.039, 0, 0, 574, 575, 0.3779914379119873, 8.1777572631835938e-05, 9.6559524536132812e-05, 0.00010228157043457031, 1.52587890625e-05, 0, 0.00020933151245117188, 0.37748622894287109, 3.525302789855068, 3.5247367411241308, 0.0005660487308587793, 342240, 343139, 225.539, 28.9079, 33.8107, 36.2094, 51.5625, 0.108194, 74.4753, 0.464902, 
41,2,2,0.001,0.0411713,1,2,832, 268.902, 0.155399, 267.488, 0, 0, 1000, 1001, 0.65892624855041504, 8.1777572631835938e-05, 9.5367431640625e-05, 0.00010466575622558594, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.65841150283813477, 1.1952608128793363, 1.1899410648500865, 0.0053197480293939413, 402630, 403478, 265.702, 34.0098, 39.5971, 42.6428, 60.3665, 0.126132, 88.4624, 0.496858, 
79,8,2,10,0.491831,1,2,589, 227.538, 0.111365, 226.6, 0, 0, 1000, 1001, 0.65916275978088379, 8.392333984375e-05, 9.7990036010742188e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.00021862983703613281, 0.65864229202270508, 3249.9822167473576, 3249.5236265275053, 0.45859021985241283, 339558, 340166, 223.925, 28.541, 33.277, 35.9758, 50.8241, 0.102757, 74.8113, 0.393022, 
42,4,2,0.05,0.238938,1,2,762, 297.984, 0.14531, 296.625, 0, 0, 1000, 1001, 0.65541887283325195, 8.4400177001953125e-05, 9.8705291748046875e-05, 0.00010633468627929688, 1.4543533325195312e-05, 0, 0.00021815299987792969, 0.65489673614501953, 13.090667525290437, 13.079555397500943, 0.011112127789582869, 448777, 449556, 294.48, 37.7738, 44.3725, 47.6764, 66.3062, 0.142745, 97.7049, 0.502973, 
65,8,2,100,0.422787,1,2,627, 226.942, 0.120804, 225.985, 0, 0, 1000, 1001, 0.65859222412109375, 8.1300735473632812e-05, 9.4890594482421875e-05, 0.00010180473327636719, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021266937255859375, 0.65808701515197754, 3192.5663546037995, 3192.2400940402663, 0.32626056353328853, 338798, 339442, 223.383, 28.4353, 32.4882, 35.9747, 51.0143, 0.106042, 74.9548, 0.409525, 
75,5,2,0.5,0.345316,1,2,867, 293.889, 0.165012, 292.519, 0, 0, 1000, 1001, 0.6593940258026123, 8.58306884765625e-05, 9.72747802734375e-05, 0.00011038780212402344, 1.430511474609375e-05, 0, 0.00021862983703613281, 0.65886759757995605, 52.044848891217605, 51.99831280756321, 0.046536083654422314, 441545, 442427, 291.465, 37.5814, 43.3437, 46.7065, 66.0539, 0.130327, 97.1223, 0.526587, 
65,2,2,0.001,0.0456641,1,2,905, 270.583, 0.172863, 269.216, 0, 0, 325, 326, 0.21575021743774414, 8.4161758422851562e-05, 9.8943710327148438e-05, 0.00010633468627929688, 1.430511474609375e-05, 2.384185791015625e-07, 0.00022077560424804688, 0.2152254581451416, 1.1655812514388078, 1.1628045249987413, 0.0027767264399555214, 403428, 404348, 267.405, 34.0911, 39.8321, 42.9653, 60.6709, 0.127475, 89.2091, 0.50905, 
7,5,2,0.05,0.346436,1,2,804, 296.272, 0.152561, 295.028, 0, 0, 1000, 1001, 0.65519571304321289, 8.4638595581054688e-05, 9.3936920166015625e-05, 0.00010609626770019531, 1.4543533325195312e-05, 2.384185791015625e-07, 0.00021862983703613281, 0.6546776294708252, 51.316583477449917, 51.262811681661603, 0.05377179578829927, 441243, 442063, 289.271, 37.0762, 42.0259, 46.7371, 65.9466, 0.136846, 96.8357, 0.512973, 
23,6,2,0.05,0.458229,1,2,770, 277.343, 0.147415, 275.959, 0, 0, 1000, 1001, 0.65639185905456543, 8.3684921264648438e-05, 9.5129013061523438e-05, 0.0001049041748046875, 1.4066696166992188e-05, 0, 0.00021910667419433594, 0.65587496757507324, 205.09439395545087, 204.9969962237771, 0.097397731673825247, 416346, 417134, 273.493, 34.7667, 39.7007, 43.9571, 62.4886, 0.125471, 91.9566, 0.498181, 
41,10,2,0.1,0.495765,1,2,461, 146.33, 0.0897512, 145.446, 0, 0, 1000, 1001, 0.66010689735412598, 8.4400177001953125e-05, 9.8466873168945312e-05, 0.0001068115234375, 1.4066696166992188e-05, 0, 0.00021958351135253906, 0.65958356857299805, 52730.101819744508, 52727.314232426572, 2.7875873179316115, 218896, 219377, 144.734, 18.6023, 21.5103, 23.2817, 32.7389, 0.0676787, 48.2623, 0.270902, 
51,10,2,0.1,0.48515,1,2,447, 160.686, 0.0849509, 159.971, 0, 0, 1000, 1001, 0.6594088077545166, 8.4400177001953125e-05, 9.918212890625e-05, 0.0001068115234375, 1.4066696166992188e-05, 0, 0.00022339820861816406, 0.65888094902038574, 53011.219026000952, 53009.035174079625, 2.183851921322435, 241269, 241735, 159.441, 20.3783, 23.9814, 25.6113, 36.0344, 0.0747359, 53.0718, 0.288709, 
88,6,2,0.1,0.412254,1,2,696, 277.147, 0.132236, 276.041, 0, 0, 1000, 1001, 0.65639424324035645, 8.392333984375e-05, 9.5844268798828125e-05, 0.0001049041748046875, 1.4543533325195312e-05, 0, 0.00021839141845703125, 0.65587663650512695, 210.38934514988071, 210.2438891048555, 0.14545604502521731, 416720, 417433, 273.499, 35.0105, 39.9373, 44.0834, 62.3121, 0.127733, 91.5428, 0.485406, 
