?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,60000,4.02026e+06,1,2,42, 307.063, 13.0195, 281.235, 0, 0, 9244, 9245, 31.762616157531738, 0.00026011466979980469, 0.00076985359191894531, 0.00018215179443359375, 0.00022792816162109375, 0, 0.0007190704345703125, 31.760457038879395, 999.61662658884018, 999.4274678265499, 0.18915876228957582, 77991, 78033, 270.885, 22.8972, 62.8789, 15.9221, 107.845, 0.0178163, 61.1857, 0.138175, 
1e-6,2,70000,4.0451e+06,1,2,43, 342.835, 13.2507, 316.516, 0, 0, 10099, 10100, 34.983389139175415, 0.00026106834411621094, 0.00079298019409179688, 0.00020003318786621094, 0.00022792816162109375, 0, 0.00079417228698730469, 34.981112957000732, 999.644535254164, 999.46301725023568, 0.18151800392792228, 88090, 88133, 305.868, 25.8562, 71.2123, 17.9131, 121.584, 0.0201337, 69.1348, 0.147834, 
1e-6,2,80000,4.06783e+06,1,2,44, 376.145, 13.4722, 349.176, 0, 0, 9404, 9405, 32.38356614112854, 0.00026488304138183594, 0.00077891349792480469, 0.00018405914306640625, 0.00022816658020019531, 0, 0.00071883201599121094, 32.381391286849976, 999.66803145430572, 999.49223991691065, 0.17579153739466863, 97494, 97538, 338.252, 28.5935, 78.9577, 19.7626, 134.317, 0.0223355, 76.4418, 0.156957, 
1e-6,2,90000,4.08754e+06,1,2,45, 410.354, 13.6865, 382.868, 0, 0, 9673, 9674, 33.490448951721191, 0.00026488304138183594, 0.00077509880065917969, 0.00018191337585449219, 0.00022792816162109375, 0, 0.00072693824768066406, 33.488272190093994, 999.68801361807027, 999.51742250322877, 0.17059111484177325, 107167, 107212, 371.742, 31.4264, 86.942, 21.6797, 147.496, 0.0245838, 84.0077, 0.166186, 
1e-6,2,100000,4.1081e+06,1,2,46, 448.021, 13.9642, 419.958, 0, 0, 10681, 10682, 36.805391073226929, 0.00026011466979980469, 0.00080084800720214844, 0.00018310546875, 0.0002269744873046875, 0, 0.00077509880065917969, 36.803144931793213, 999.70508985637855, 999.5394461717467, 0.16564368463201076, 117848, 117894, 408.548, 34.5174, 95.7115, 23.7903, 161.975, 0.0268764, 92.3503, 0.175931, 
1e-6,2,200000,4.21931e+06,1,2,47, 498.162, 15.0992, 468.66, 0, 0, 13999, 14000, 48.502687931060791, 0.00026392936706542969, 0.00077414512634277344, 0.00018286705017089844, 0.0002269744873046875, 0, 0.00073194503784179688, 48.500508069992065, 999.80956229187234, 999.65813018210815, 0.15143210976440694, 131847, 131894, 457.05, 38.6211, 107.253, 26.5535, 181.022, 0.0300851, 103.382, 0.188265, 
1e-6,2,300000,4.28074e+06,1,2,48, 545.001, 15.3675, 514.97, 0, 0, 13187, 13188, 45.395024061203003, 0.00026202201843261719, 0.00077295303344726562, 0.00018095970153808594, 0.0002288818359375, 0, 0.00072503089904785156, 45.3928542137146, 999.86409842982869, 999.71674685478251, 0.14735157504699903, 145034, 145082, 502.445, 42.447, 118.098, 29.1477, 198.853, 0.0330517, 113.666, 0.200002, 
1e-6,2,400000,4.31975e+06,1,2,49, 589.078, 15.5883, 558.517, 0, 0, 12446, 12447, 43.349261045455933, 0.00031900405883789062, 0.00078105926513671875, 0.00018191337585449219, 0.00022816658020019531, 0, 0.00073385238647460938, 43.347017049789429, 999.90154084216692, 999.75267771498557, 0.14886312718158906, 157480, 157529, 545.795, 46.0978, 128.434, 31.6255, 215.868, 0.035867, 123.522, 0.211456, 
1e-6,2,500000,4.34733e+06,1,2,50, 633.854, 15.82, 602.771, 0, 0, 12607, 12608, 44.024487018585205, 0.00034689903259277344, 0.00077414512634277344, 0.00021004676818847656, 0.00022792816162109375, 0, 0.0010631084442138672, 44.021864891052246, 999.92913805222361, 999.77848217105395, 0.15065588117035239, 170087, 170137, 589.819, 49.8173, 138.926, 34.1277, 233.085, 0.0386355, 133.601, 0.222858, 
1e-6,2,600000,4.36713e+06,1,2,51, 679.603, 16.0579, 648.022, 0, 0, 12892, 12893, 45.036342144012451, 0.00029706954956054688, 0.00078511238098144531, 0.00018191337585449219, 0.00022816658020019531, 0, 0.00080704689025878906, 45.034042835235596, 999.95118577221001, 999.79812731919844, 0.15305845301071364, 182979, 183030, 634.856, 53.6354, 149.674, 36.6942, 250.704, 0.0415437, 143.873, 0.234521, 
